ID_REF	GSM861609	GSM861610	GSM861611	GSM861612	GSM861613	GSM861615
10531183	5.29963	5.136193	5.637556	4.79424	4.596694	5.017588
10531185	6.636044	6.863129	6.917463	6.367463	6.197996	6.681118
10531187	7.356801	7.395707	7.90099	6.750438	6.957833	7.195804
10531189	6.87679	6.826992	7.183922	6.357092	6.467591	6.649623
10531191	7.444548	7.515771	7.89721	6.652031	6.580612	7.179529
10531193	7.104771	7.17336	7.401956	6.514353	6.53902	6.942993
10531195	5.005342	4.990036	5.803923	4.391374	4.675292	4.793221
10531197	6.609821	6.444341	7.013957	6.026145	5.894926	6.299632
10531199	2.568636	3.288798	3.632205	2.784169	2.825296	3.072644
10531201	5.25841	5.300658	5.651397	4.596695	4.58984	4.79189
10531203	5.424804	5.562034	6.093362	5.015817	5.178082	5.342351
10531208	7.258016	7.168791	7.146833	7.336489	7.339317	7.483535
10531215	8.175527	8.260422	8.134323	8.269144	8.250446	8.18376
10531256	6.454933	6.781042	6.450538	6.768526	6.906841	6.879232
10531259	3.359867	3.596948	3.507907	3.439874	3.581561	3.514403
10531261	2.07944	1.809296	2.106048	2.085009	1.855224	1.867557
10531274	3.785656	3.675308	3.612236	3.626678	3.792224	3.784249
10531284	8.82548	8.803976	8.802571	8.776155	8.729612	8.791588
10531286	9.292579	9.26712	9.157381	9.411568	9.101695	9.10317
10531288	4.53421	4.00332	4.932858	4.704854	4.626454	4.647162
10531290	5.489769	5.574215	5.468246	5.639431	5.544754	5.405142
10531304	2.786157	2.829509	3.034127	3.093909	2.833308	2.922513
10531323	7.325267	7.419218	7.300167	7.71955	7.437499	7.485855
10531338	4.840997	4.811068	4.824756	4.821319	4.929396	4.842022
10531340	8.697927	8.667308	8.753568	8.827538	8.778632	8.795638
10531342	2.41128	2.390218	2.843647	2.544657	2.610137	2.714581
10531348	3.036597	3.080366	3.080366	3.125166	2.973711	3.174232
10531370	5.512767	5.487125	5.542032	5.402609	5.306396	5.535756
10531383	5.522541	5.395652	5.351594	5.749026	5.762259	5.508419
10531407	3.627647	3.709197	3.530828	3.51687	3.431144	3.473741
10531415	3.942701	3.97614	3.984373	3.952942	4.188275	3.956733
10531420	3.081226	2.969205	3.146019	3.319872	2.952772	3.18926
10531428	6.811442	6.787467	6.642746	6.860198	6.946636	6.769639
10531437	8.291258	8.212502	7.856095	7.531511	7.381794	7.505804
10531453	3.490674	3.577259	3.854931	3.306443	3.80488	3.871701
10531479	2.41294	2.68783	2.585871	2.397667	2.588462	2.357225
10531484	4.649511	4.833674	4.293084	4.78101	4.802307	4.78101
10531488	8.23857	8.193393	8.063142	8.311376	8.265078	8.360728
10531495	4.088849	4.311755	4.204563	4.327287	4.684325	4.32362
10531497	2.926653	3.074369	3.163102	2.925657	3.079706	2.970444
10531501	1.542799	1.654668	1.421573	1.440915	1.364628	1.535493
10531507	3.437212	3.370357	3.671631	3.44316	3.774827	3.578786
10531512	3.414604	3.334738	3.652504	3.384115	3.760653	3.441924
10531518	3.407001	3.349083	3.661742	3.420928	3.764372	3.536765
10531523	3.414604	3.334738	3.652504	3.384115	3.760653	3.441924
10531529	7.906168	7.915091	7.649773	7.83489	7.870188	7.714132
10531544	6.24324	5.977297	5.933393	5.997408	5.961277	5.897029
10531553	3.01761	2.946496	2.892159	2.820772	2.810047	2.732367
10531556	2.046728	2.016556	1.87923	1.945233	1.908682	2.111788
10531560	7.818537	7.84369	7.590158	6.859258	6.690801	6.423519
10531579	9.505451	9.572853	9.426085	9.912273	9.56981	9.618612
10531581	4.483976	4.925993	4.710501	4.105808	4.395036	4.235906
10531583	2.751306	2.335582	2.661035	2.700952	2.856308	2.760193
10531588	4.546589	4.542696	4.386034	4.895206	4.837977	4.428806
10531610	5.29966	5.231116	5.066188	5.618226	5.389381	5.590698
10531627	5.598572	5.592708	5.581803	5.340148	5.704609	5.725038
10531631	2.981122	2.380779	3.074486	3.073966	3.295285	2.709821
10531633	9.828331	9.954313	9.788618	10.24043	10.04623	10.08546
10531645	8.082624	8.236174	8.135431	8.502127	8.29784	8.371453
10531653	6.300205	6.14243	5.819906	5.187863	5.090952	5.350169
10531664	4.777042	4.910794	5.078146	4.849927	4.814118	4.808715
10531675	8.726577	8.564705	8.378854	8.677496	8.72846	8.624076
10531707	6.553271	6.341489	6.271562	6.442917	6.456348	6.654816
10531722	2.381261	2.252738	2.419289	2.051892	2.036551	2.27078
10531724	2.103089	2.26305	2.196023	2.101607	2.139788	2.120714
10531729	6.649965	6.893196	6.843768	7.129492	7.134195	7.175379
10531737	4.345205	4.24538	4.156059	4.427209	4.247472	4.767846
10531752	5.804718	5.922279	5.838913	6.036132	5.958881	5.998732
10531776	5.702965	5.799363	5.599415	5.983025	5.814623	5.851568
10531790	5.885218	6.051647	6.164921	5.02072	5.201977	5.2583
10531794	7.967834	7.933174	7.762062	7.781483	7.799421	7.887533
10531796	8.010714	7.985931	7.988947	7.976519	8.054493	8.008658
10531866	2.05487	2.199573	2.392945	2.187973	2.069319	2.335745
10531869	4.314444	4.366869	4.487945	5.118073	5.326578	5.2303
10531887	2.714861	2.89994	2.770498	2.759356	2.828612	2.856081
10531894	3.889438	3.874062	3.621359	3.634023	3.743417	4.220714
10531899	5.628741	5.724545	5.761709	5.890736	5.653431	5.756658
10531910	3.221355	3.133178	3.28024	2.918516	3.17449	3.317832
10531919	6.478043	6.45592	6.107122	6.249888	6.042914	5.963652
10531928	5.075466	5.320774	4.894718	4.485543	5.152772	4.82856
10531931	8.485781	8.367971	7.82761	9.023716	8.999667	8.528603
10531944	4.464985	4.900473	4.403142	5.302549	5.088708	4.571653
10531946	2.714578	2.45841	2.639697	2.310983	2.305351	2.396047
10531950	3.170812	3.109426	3.229692	2.985	2.877176	2.872939
10531952	2.421812	2.55671	2.416824	2.501159	2.601625	2.57433
10531970	4.775074	4.941656	5.196021	4.958933	4.74029	4.941656
10531972	3.724091	3.575349	3.53545	3.574114	3.9279	3.731227
10531980	5.771	5.808784	5.73372	5.776127	5.67368	5.76284
10531987	3.226279	3.177104	3.173822	3.32124	3.226279	3.405399
10531994	3.641775	3.716568	3.72966	3.710939	3.70269	4.048981
10532019	1.990776	2.105657	2.068295	1.792629	2.183607	2.386312
10532025	7.544471	7.573057	7.543474	7.684405	7.600561	7.684112
10532027	12.56835	12.56008	12.58145	12.50156	12.51221	12.5724
10532030	4.166707	4.472444	4.17523	4.477892	3.951461	4.023529
10532032	4.791053	4.895063	5.056259	4.74957	5.201385	4.911303
10532040	7.479883	7.639122	7.316033	7.592474	7.510268	7.506321
10532052	2.930947	2.929901	3.068646	3.002876	2.969949	3.294423
10532072	3.112911	3.038134	3.165097	2.945404	2.9481	3.051441
10532085	6.232346	6.195079	6.247121	5.823466	6.271118	6.321511
10532103	5.017085	5.158321	4.891001	5.257483	4.9671	5.113033
10532124	4.719297	4.867324	5.178421	4.799322	4.783419	4.818167
10532133	6.299799	6.216822	6.123559	6.257338	6.114236	6.180635
10532150	5.522064	5.288804	5.363597	5.535441	5.507864	5.341207
10532157	3.490801	3.618935	3.29101	3.562291	3.564054	3.544506
10532164	5.834946	5.728417	6.267153	5.844043	6.028188	6.348021
10532169	4.839699	4.980688	4.862954	4.752841	4.711197	4.947224
10532180	4.806415	4.815433	5.052639	4.768618	4.89738	4.67536
10532187	7.742203	7.648428	7.794739	7.601365	7.612078	7.683505
10532216	5.567606	5.502274	5.616864	5.593388	5.838232	5.869092
10532241	3.097023	2.996731	3.439829	3.079498	3.261637	3.567206
10532248	2.46864	2.590685	2.31095	2.748893	2.944971	2.82349
10532261	1.607686	1.49259	1.698658	1.458913	1.618703	1.872514
10532267	5.637932	5.876713	5.770236	5.706524	5.765227	5.432965
10532270	2.320349	2.259629	2.546602	2.331873	2.601189	2.386248
10532275	6.181739	6.335407	6.041299	6.435044	6.274048	6.158443
10532277	1.856274	2.080204	2.049379	1.799721	1.594178	1.62714
10532281	3.332314	3.390325	3.422339	3.413912	3.335392	3.206995
10532285	2.218889	2.055634	1.681005	1.647536	1.730003	1.667891
10532289	6.021455	5.976583	5.903387	5.787913	5.860847	5.780433
10532301	4.426034	4.910616	4.660702	4.490087	4.507666	4.506586
10532305	7.749918	8.024578	7.806521	8.061825	7.430893	7.701885
10532308	5.447043	5.587611	5.462167	5.431315	5.124565	5.322825
10532310	7.769785	7.928595	7.690258	7.94534	7.475401	7.691091
10532313	1.574785	1.767642	1.81214	1.965692	1.722078	1.69364
10532315	1.935695	2.171731	2.024063	1.812864	1.865653	1.796166
10532317	6.293065	6.377465	6.406312	6.359978	6.415257	6.514627
10532330	6.410998	6.516994	6.546101	6.467359	6.556402	6.560272
10532332	6.31368	6.399907	5.841907	6.495903	6.476447	6.373829
10532339	3.922391	3.830891	3.737297	3.712772	4.052073	3.628431
10532346	3.64819	3.793984	3.743835	3.675953	3.686865	3.813154
10532368	6.59491	6.515047	6.643961	6.594233	6.482696	6.604385
10532390	6.893798	6.786427	6.831859	6.914134	6.960128	6.854251
10532407	7.104305	7.130661	7.16644	7.167803	7.33186	7.359667
10532461	4.943547	5.478956	4.885525	5.445589	5.610532	5.460657
10532463	6.117769	6.048921	6.228012	6.038715	6.186751	6.111492
10532472	6.7184	6.909197	6.758465	6.749191	6.765634	6.936514
10532504	5.31595	5.239675	5.246372	5.221379	5.148881	5.21424
10532511	3.192189	3.518913	3.362335	3.392462	3.550213	3.547735
10532517	4.220926	4.42664	4.515053	4.215811	4.589608	4.513834
10532524	5.178178	5.32585	5.409389	5.365505	5.273745	5.134461
10532534	4.787077	4.874698	5.198928	5.024416	4.993385	4.904401
10532538	5.043	4.893672	4.950391	5.243908	5.360546	4.984923
10532542	4.612133	4.50256	4.765089	4.581005	4.476866	4.514758
10532563	4.190353	4.434956	4.502171	4.68271	4.47687	4.34014
10532574	4.260225	4.376826	3.97151	3.917866	4.037135	3.939187
10532576	4.175174	4.331656	4.516674	4.32779	4.306828	4.282939
10532578	3.85646	4.002646	4.098961	3.942278	4.066267	4.29676
10532580	6.044794	6.143544	6.2327	5.750698	5.94986	6.213954
10532582	4.809374	4.97315	4.987778	4.891341	5.026639	4.908214
10532584	4.269869	4.388987	4.448181	4.37196	4.268265	4.732251
10532586	4.09976	4.148206	4.484316	4.372693	4.501978	4.396167
10532588	8.133069	8.346201	8.297289	8.064981	8.211473	8.044666
10532590	3.949431	4.085147	4.14746	3.887013	3.963467	4.028104
10532592	3.828016	3.547899	3.716748	3.506257	3.673781	3.549885
10532594	3.980572	3.900701	4.315941	4.144591	3.912311	3.836486
10532596	4.056502	4.219956	4.200665	3.906987	4.173965	4.202243
10532598	4.44718	4.567837	4.424304	4.538126	4.795226	4.751795
10532616	4.121454	3.912822	4.29471	3.870421	4.076316	3.967083
10532618	4.819986	4.765866	4.889741	4.747681	4.967502	4.747936
10532620	9.795576	9.969591	9.994731	9.778833	9.83242	9.924023
10532624	4.917524	5.063474	5.335561	4.946894	5.202625	4.727034
10532626	5.045514	5.097945	5.056708	5.08145	5.163202	5.337104
10532628	6.633711	6.668856	6.134019	6.583945	6.895857	6.751863
10532630	6.111944	6.075351	6.018445	5.608421	5.595611	5.524947
10532652	5.741941	5.898889	5.807396	5.775049	5.730463	5.643195
10532660	5.312808	5.506791	5.428837	5.352879	5.287102	5.379823
10532669	6.034772	6.040423	6.03074	5.50209	5.752623	5.645773
10532678	4.339694	4.329417	4.481505	4.081417	4.561523	4.484553
10532680	5.970893	6.070909	5.907828	5.946066	5.950645	6.018982
10532709	6.396298	6.481238	6.706844	6.377029	6.185414	6.362407
10532711	4.420527	4.438231	4.43477	4.235211	4.443799	4.087796
10532716	3.240129	3.445592	3.426587	3.346761	3.265722	3.476989
10532720	7.015097	6.900213	7.009414	7.012389	7.127412	7.034988
10532741	6.253111	6.256715	5.878796	7.225932	6.959167	6.671758
10532744	4.341769	4.637572	4.429871	4.42329	4.371672	4.232085
10532753	9.042148	8.994811	8.961191	8.861854	8.872706	9.043972
10532765	2.776423	2.574319	2.84586	2.884479	2.6253	2.476256
10532767	7.194461	7.271814	7.151437	7.039265	7.262382	7.309865
10532784	4.351638	4.44412	4.663912	4.736387	4.620719	4.815756
10532802	6.80651	6.813632	6.826125	6.786419	6.741786	6.784223
10532807	5.037666	5.177579	5.307772	5.028399	4.964583	5.044929
10532819	7.811333	7.659628	7.530449	7.429328	7.310269	7.337362
10532828	6.379244	6.269787	6.377918	6.424295	6.441064	6.320704
10532839	5.030001	5.146039	4.966508	5.099132	5.145938	5.074364
10532857	7.093829	6.972328	6.926537	6.623474	6.792698	6.689896
10532865	6.862502	6.95496	6.845152	6.781192	6.798342	6.668941
10532888	3.50652	3.652627	3.765033	3.529565	3.907131	3.645689
10532892	6.121009	6.028588	5.833834	5.851054	6.051331	5.78301
10532896	6.933507	6.928244	6.848938	7.214017	6.986018	6.853425
10532901	7.31626	7.241617	7.111099	7.500069	7.302868	7.236447
10532903	3.130201	2.958183	3.043934	2.948736	2.984133	2.998222
10532905	3.801438	3.957476	3.86592	3.787639	3.777954	3.720001
10532907	4.904514	5.035907	5.123187	4.780487	4.804326	5.215958
10532919	8.877794	8.746871	8.833321	9.034395	8.823721	8.869589
10532921	4.618907	4.60868	4.607859	4.529064	4.609726	4.606914
10532923	9.306103	9.158393	9.232226	9.364117	9.18941	9.181435
10532926	7.300049	7.14662	7.188804	7.240481	7.137379	7.142082
10532937	7.783691	7.696662	7.823161	8.021233	8.060905	7.907652
10532944	7.547278	7.509007	7.458895	7.614332	7.57735	7.594831
10532954	7.37557	7.505782	7.485327	7.371396	7.375391	7.2921
10532956	3.866328	3.754072	3.9516	3.8476	4.267506	4.329882
10532965	8.284681	8.217678	8.326876	8.456882	8.488996	8.467967
10532984	8.238579	8.30467	8.28204	8.288158	8.384774	8.333212
10532989	6.533378	6.558294	6.753719	6.540915	6.448301	6.491933
10532993	6.889902	6.650253	6.916233	6.965476	6.963288	6.987247
10532997	4.664951	4.714081	4.766935	4.715554	4.641951	4.698012
10532999	6.714588	6.802174	6.634331	6.650817	6.740475	6.643217
10533003	4.938723	5.097493	5.423843	5.052346	5.534001	5.377302
10533007	5.05326	4.857448	5.204907	4.878739	4.788166	5.077429
10533023	10.07807	9.933714	9.952726	9.856436	9.791116	9.816926
10533026	7.214932	7.146966	7.115166	7.198988	6.814064	7.116435
10533034	4.224238	4.20856	4.112983	4.202748	3.985304	3.976715
10533050	5.379826	5.570914	6.041534	5.443892	5.428739	5.658478
10533055	3.51849	3.907875	3.751328	3.886647	4.100103	3.871465
10533071	7.140474	7.043466	7.15485	7.229986	7.123202	7.295295
10533085	7.439467	7.390059	7.510436	7.379364	7.21357	7.368267
10533088	5.868883	5.904836	5.848256	5.853142	5.844028	5.971588
10533090	8.041547	8.150245	7.963487	8.189653	8.261333	8.083608
10533095	8.326621	8.155098	8.115097	8.305581	8.318963	8.272947
10533106	6.020866	6.062844	6.228966	6.382082	6.273668	6.379578
10533120	3.1562	3.123926	3.250962	3.247767	2.891528	3.196549
10533122	4.781382	4.787126	4.857779	4.72468	4.829676	4.74641
10533131	6.617036	6.639155	6.609891	6.480249	6.63171	6.427176
10533145	8.162674	8.008651	7.831367	7.516457	7.638819	7.733213
10533176	5.42609	5.403629	5.506895	5.440108	5.497584	5.528923
10533180	4.506525	4.386503	4.501793	4.422882	4.895159	4.648953
10533182	6.678215	6.535264	6.626009	6.314755	6.466727	6.263218
10533198	3.916618	4.199446	4.234837	3.971218	4.442099	4.054458
10533213	4.323625	4.332342	4.290844	4.250851	4.104475	4.520786
10533229	2.991157	3.426529	3.149515	3.173323	3.378545	3.027347
10533237	3.049626	2.90203	2.48461	2.840808	3.601035	2.953659
10533246	4.241802	4.233354	4.488143	4.386189	4.505737	4.130919
10533256	4.657158	5.098711	4.790019	4.863348	5.079605	4.994146
10533261	5.141723	5.192649	5.273279	5.142075	5.123293	5.135531
10533285	7.635422	7.713092	7.518316	7.649122	7.676395	7.583481
10533304	8.469198	8.419417	8.311596	8.233497	8.325297	8.164933
10533316	6.969398	6.915198	7.033254	6.792201	6.982889	6.922202
10533320	3.829747	3.856024	3.846609	3.552771	3.789396	3.937138
10533323	4.888707	4.627292	4.981903	4.649983	5.342491	5.04783
10533327	6.816517	6.777453	6.630859	6.926451	6.789383	6.842335
10533345	7.803364	7.472847	7.400229	7.565552	7.393268	7.180526
10533360	4.314887	4.120871	4.245924	4.455668	3.915438	4.03664
10533367	5.018888	4.88912	5.010346	4.949337	5.085036	5.007797
10533386	7.414598	7.175239	7.098215	6.96129	6.983474	6.98541
10533401	4.073946	4.088583	4.184321	4.316422	3.788316	3.964408
10533403	5.223671	5.298343	5.275441	5.226251	5.270748	5.378751
10533428	4.497458	4.653453	4.742083	4.627112	4.776763	4.642424
10533444	5.392273	5.250656	5.510664	5.285749	5.128875	5.302758
10533446	6.681668	6.665274	6.799738	6.636784	6.587435	6.71452
10533462	6.629352	6.613659	6.838058	6.627154	6.550259	6.644843
10533474	7.274913	7.277418	7.331781	7.301374	7.305056	7.346013
10533483	9.305399	9.210122	9.336367	9.230293	9.21912	9.389471
10533504	5.913303	5.99903	6.017785	6.027818	6.046655	5.931531
10533526	5.041739	4.848851	5.037445	4.984249	4.669761	4.663439
10533529	5.38303	5.450103	5.417788	5.56847	5.598726	5.670489
10533549	8.225027	8.153862	8.129143	8.309406	8.294385	8.309128
10533569	7.326151	7.268988	7.212859	7.237387	7.260152	7.09674
10533594	4.195634	4.252914	4.35882	4.173284	4.232458	4.281887
10533603	4.599321	4.610304	4.660685	4.745742	4.354187	4.454253
10533612	3.829914	3.630429	4.011519	3.825416	3.924024	3.661181
10533626	8.505995	8.407909	8.384483	8.414326	8.420422	8.404608
10533628	4.829093	4.926078	5.037999	4.972855	4.982675	4.884612
10533633	6.077756	5.888719	5.876082	5.986128	5.848651	5.849044
10533644	6.849606	6.8818	6.745598	6.950444	6.931377	6.90748
10533659	6.24642	6.565264	6.424549	6.231166	6.257849	6.255492
10533687	7.224907	7.351417	7.16605	7.336948	7.111504	7.199975
10533703	6.988576	7.133578	6.972735	7.212159	7.098398	7.143887
10533720	3.343441	3.19505	3.277642	3.099942	2.964825	3.069606
10533725	4.353163	3.893455	4.541251	3.787937	3.981639	4.478794
10533729	5.566322	5.409428	5.451872	5.513431	5.390382	5.36731
10533734	4.988083	5.149176	5.01318	5.198874	5.319274	5.041715
10533751	5.641056	5.622066	6.025992	5.678669	6.128053	6.059848
10533781	5.357114	5.50736	5.472948	5.337851	5.523219	5.373123
10533807	9.254703	9.179826	9.202591	9.452176	9.463886	9.519514
10533812	7.883693	7.900187	7.723428	8.065017	8.0202	7.951118
10533844	4.190949	4.179399	3.988023	3.878978	3.950559	4.228454
10533849	5.972738	5.912903	5.902984	5.894855	6.059011	5.955764
10533858	6.675764	6.676581	6.550444	6.766777	6.65666	6.660378
10533869	5.66389	5.629997	5.702729	5.536507	5.735626	5.746356
10533875	7.452259	7.56053	7.715087	7.327233	7.508676	7.602173
10533929	7.772823	7.684665	7.815062	7.512342	7.794147	7.822215
10533945	11.73701	11.8069	11.746	11.70158	11.53197	11.49437
10533961	6.970262	6.898608	6.883279	6.937734	6.966274	7.071989
10533989	3.512004	3.683009	3.601724	3.162774	3.747149	3.464438
10533991	5.059836	4.828949	4.93845	4.922402	4.849143	4.975294
10533993	6.780272	6.74615	6.780426	6.896645	6.773212	6.952754
10534002	3.538186	3.821251	3.979473	3.851985	3.904711	4.091913
10534014	4.391426	4.452351	4.413364	4.392691	4.712837	4.553101
10534021	4.581755	4.707193	4.570176	4.550475	4.433857	4.518893
10534041	6.02072	5.942642	5.997731	6.079086	6.099737	6.05164
10534053	11.40774	11.39119	11.34679	11.35841	11.34931	11.37881
10534056	4.133751	4.054413	4.23568	4.258928	4.274105	4.340837
10534059	11.83485	11.7604	11.86404	11.93279	11.833	11.88488
10534061	4.863648	5.083397	5.030124	5.019871	4.528358	4.821629
10534066	3.16254	3.238121	3.144045	3.126599	3.414424	3.250501
10534075	5.789445	5.874977	5.787911	5.764166	5.847956	5.896393
10534085	2.61109	2.64229	2.691127	2.557645	2.760285	2.659551
10534096	9.255373	9.283021	9.172353	9.469984	9.432437	9.492036
10534102	6.299802	6.033453	6.142277	6.073412	6.124948	6.180588
10534120	6.638228	6.539546	6.623478	6.343101	6.42177	6.448149
10534140	6.094727	6.145348	6.169662	6.178996	5.944782	5.962854
10534142	7.052887	6.928833	6.795322	6.914169	6.958498	7.03505
10534148	4.454309	4.398619	4.665785	4.557616	4.591	4.319302
10534152	5.112178	5.270894	5.136409	4.630653	4.720457	4.86529
10534168	6.861527	6.926334	6.821083	7.075825	7.374487	7.394392
10534190	6.901236	6.879441	6.962389	6.840586	6.970597	6.941859
10534202	4.881545	4.86553	5.075959	4.856106	4.957668	4.924066
10534216	9.340791	9.320598	9.309761	9.33881	9.302629	9.327425
10534253	7.50224	7.39361	7.474933	7.393785	7.551227	7.559947
10534281	7.153158	7.090101	6.872132	7.11798	7.078984	6.934927
10534301	4.24197	4.521811	4.294704	4.288818	4.316441	4.18635
10534303	5.238525	5.325965	5.45276	5.249555	5.1742	5.217092
10534316	9.6206	9.522734	9.349158	9.659844	9.678267	9.55468
10534324	6.764913	6.688876	6.77786	6.880969	6.984107	6.890635
10534343	6.385932	6.446892	6.385736	6.49834	6.598589	6.275239
10534384	5.948856	5.84402	5.743657	5.899331	6.020249	5.998837
10534389	3.028296	3.014079	2.969264	2.979767	3.109109	3.046956
10534395	5.653557	5.563325	5.699321	5.615434	5.882119	5.800184
10534399	3.366119	3.504515	3.351647	3.266077	3.432808	3.571325
10534405	6.755843	6.651706	6.793251	6.808407	6.678952	6.865988
10534420	6.721459	6.821672	6.758203	6.642623	6.686376	6.670907
10534426	5.383867	5.790993	5.741408	5.664414	5.666158	5.650867
10534428	3.98386	3.981283	4.053337	3.939221	4.058988	3.813855
10534441	6.587229	6.759031	6.689194	6.664951	6.828405	6.80597
10534456	7.078148	7.040667	7.121319	6.680095	6.735165	6.729883
10534489	3.741989	3.514768	3.767957	3.338645	3.481056	3.871731
10534493	4.784626	4.916545	4.822824	4.564813	5.121066	4.91207
10534501	3.284309	3.412272	3.403082	3.036963	3.210036	2.874942
10534504	5.286812	5.169562	5.217043	4.893568	5.180023	5.080177
10534519	3.538219	3.561302	3.641123	3.41559	3.539187	3.562745
10534531	7.337432	7.385293	7.494886	7.636826	7.55436	7.562148
10534537	5.558543	5.338113	5.434834	5.478975	5.386428	5.473964
10534549	3.679045	3.73879	3.806106	3.791908	3.771518	3.80125
10534551	7.312729	7.265639	7.210413	7.210817	7.324847	7.107061
10534570	5.288715	5.294972	5.274964	5.442171	5.328513	5.231993
10534575	4.807271	4.932349	4.924285	4.971835	5.194935	5.006233
10534583	7.563665	7.72535	7.443194	7.534056	7.13378	7.273222
10534585	6.800887	6.702375	6.609539	6.860322	6.79643	6.796181
10534596	6.493068	6.623826	6.640465	6.191449	6.306909	6.412805
10534638	2.438758	2.772304	2.733212	2.575112	2.683409	3.069154
10534640	8.294386	8.106578	7.906869	9.07638	9.175516	9.06329
10534654	6.540146	6.367004	6.259072	6.321334	6.334595	6.294672
10534660	6.702312	6.708527	6.758384	6.567195	6.708291	6.63387
10534667	5.19998	5.339266	5.382901	5.36611	5.518584	5.394574
10534679	7.3103	7.401682	7.460472	7.30714	7.225368	7.298491
10534684	2.769682	2.431191	2.480873	2.143672	2.391934	2.67498
10534694	7.760216	7.728061	7.747939	7.823754	7.923828	8.01957
10534716	2.367712	2.567392	2.187116	2.367712	2.425692	2.827469
10534718	7.229424	6.958693	6.889531	7.159502	7.049888	6.95911
10534728	7.021797	6.863128	6.939894	6.843384	6.985901	7.021716
10534743	4.56131	4.639651	4.682701	4.470749	4.616441	4.605173
10534832	3.380921	3.139865	3.0581	3.364992	3.262108	3.357692
10534839	5.352593	4.628809	4.6617	4.861808	4.842884	4.449384
10534842	8.744096	8.750035	8.936206	8.638313	8.60202	8.663479
10534854	5.533968	5.331613	5.381678	5.327531	5.160867	5.291337
10534862	10.07064	9.844724	9.537331	9.866137	9.911538	9.681067
10534873	3.693302	3.547837	4.182619	3.790476	3.958749	3.93125
10534883	4.498836	4.537382	4.588297	4.369537	4.34306	4.43492
10534889	7.016747	6.951957	7.075711	6.938504	7.010214	7.177509
10534906	2.696934	2.885669	2.679643	2.784332	2.917535	2.78914
10534909	3.751294	3.796419	3.838028	3.494533	3.624393	3.607492
10534912	5.286217	5.3111	5.563937	5.08579	5.401399	5.327564
10534921	6.681816	6.645314	6.519326	6.516138	6.502973	6.476759
10534927	3.13262	2.964301	3.022804	3.224556	3.672248	3.105412
10534935	3.059527	3.21777	3.342671	3.228217	3.338025	3.21034
10534940	3.63397	3.186786	3.458051	3.607953	3.353973	3.615907
10534945	2.016496	1.770636	1.770636	2.094922	2.030633	2.055208
10534960	3.149722	3.059613	3.073173	2.659734	3.087671	3.110543
10534964	9.493106	9.477172	9.329165	9.424769	9.338067	9.37824
10534966	7.750338	7.695508	7.786383	7.891365	7.788734	7.948658
10534974	8.676304	8.419842	8.441019	8.687171	8.689802	8.647713
10534984	6.181526	6.151398	6.347434	6.071182	6.161587	6.288705
10534986	5.481329	5.600957	5.376737	5.487678	5.723078	5.666763
10534988	5.345685	5.293073	5.574339	5.627958	5.82736	5.678553
10534990	6.85619	6.816866	6.913661	6.889953	6.971205	7.03133
10535006	6.102428	6.336951	6.20739	6.157203	6.28097	6.250021
10535017	4.192674	4.23343	3.97677	4.322798	4.282758	4.254632
10535021	7.194419	7.055652	7.279979	7.454851	7.622606	7.358522
10535025	8.732185	8.672777	8.686705	8.905348	8.709358	8.719839
10535027	3.398309	3.436712	3.407873	3.416878	3.611811	3.509187
10535034	7.542832	7.596412	7.496504	7.552046	7.596776	7.553143
10535043	5.974976	5.953084	5.994971	6.011211	5.878234	6.123049
10535053	6.157977	6.11355	6.109015	5.957819	5.898445	5.991988
10535065	3.458574	3.271253	3.486033	3.483527	3.627367	3.445813
10535080	5.805647	5.488878	5.702663	5.539437	5.786018	5.636226
10535084	6.310463	6.436731	6.360291	6.433891	6.359358	6.32956
10535091	4.971744	5.256917	4.905347	5.074784	5.119008	5.014077
10535095	6.762799	6.725101	6.783458	6.942605	6.716172	6.54675
10535103	4.849674	4.910209	5.075688	4.901897	4.900207	4.954955
10535124	6.956329	6.973623	7.013759	7.045448	7.184228	7.199422
10535174	3.675416	3.793058	4.181917	3.935262	3.917791	3.984305
10535184	4.299268	4.21749	4.325441	4.237191	4.33416	4.586228
10535189	6.004645	6.127548	6.221406	6.305684	6.237278	6.47325
10535208	5.570838	5.692449	5.613861	5.286053	5.435114	5.539353
10535213	5.938055	5.890959	5.986269	5.975624	6.010317	6.085299
10535225	4.886278	5.355876	5.194125	5.125299	5.236531	5.198511
10535231	9.573301	9.608427	9.521767	9.423038	9.539478	9.522625
10535247	6.254915	6.309025	6.367826	6.212667	6.271408	6.382019
10535273	7.708779	7.499193	7.62955	7.228657	7.444923	7.397224
10535282	4.783286	4.723665	4.844581	4.681982	4.65917	4.579166
10535310	4.18149	4.335541	4.387767	4.179679	4.29919	4.496106
10535312	5.511684	5.577982	5.46348	4.934897	4.696926	4.93464
10535329	3.067693	3.056005	3.375875	2.805824	2.900745	2.828968
10535331	4.170409	4.293492	4.463586	3.97594	4.253934	4.121559
10535340	3.64426	3.77893	3.620124	3.553966	3.466475	3.963202
10535342	7.122983	7.129227	7.049492	7.047694	7.124694	7.230952
10535369	6.727676	6.849301	6.743051	6.755634	7.02279	6.8475
10535372	5.96675	5.902917	6.10126	5.932391	5.92772	6.17786
10535378	5.104949	5.067235	5.285245	5.171195	5.573965	5.571584
10535381	12.10489	12.04551	12.0312	12.21597	12.1786	12.16762
